blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,longitude,latitude
165,SIMEI RD,11,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,68,52,0,0,0,0,0,0,0,103.959068,1.345534
165,STIRLING RD,12,1970,Y,N,N,N,N,N,QT,107,0,0,104,0,3,0,0,0,0,0,0,0,103.801917,1.290765
165,TAMPINES ST 12,11,1983,Y,N,N,N,N,N,TAP,100,0,0,0,16,84,0,0,0,0,0,0,0,103.945994,1.349244
165,TECK WHYE CRES,5,2012,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.753935,1.382909
165,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,90,0,0,0,16,74,0,0,0,0,0,0,0,103.774927,1.432973
165,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,123,0,0,72,50,1,0,0,0,0,0,0,0,103.831784,1.435772
165,YUNG KUANG RD,1,2017,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.721428,1.330915
165A,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,109,0,0,0,37,72,0,0,0,0,0,0,0,103.914754,1.394999
165A,TECK WHYE CRES,15,2012,Y,Y,N,Y,N,N,CCK,290,0,0,0,0,0,0,0,0,173,117,0,0,103.75353,1.382735
165A,YUNG KUANG RD,20,2017,Y,Y,N,N,N,N,JW,76,0,0,0,38,38,0,0,0,0,0,0,0,103.721907,1.330734
165B,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,109,0,0,0,37,72,0,0,0,0,0,0,0,103.914467,1.395128
165B,YUNG KUANG RD,20,2017,Y,N,N,N,N,N,JW,114,0,0,0,76,38,0,0,0,0,0,0,0,103.722305,1.330696
166,BEDOK STH AVE 3,13,1984,Y,N,N,N,N,N,BD,96,0,0,0,96,0,0,0,0,0,0,0,0,103.945193,1.320036
166,BISHAN ST 13,9,1987,Y,N,N,N,N,N,BH,104,0,0,0,64,40,0,0,0,0,0,0,0,103.855082,1.348766
166,BT MERAH CTRL,4,1980,N,Y,N,Y,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.81657,1.282887
166,BT BATOK WEST AVE 8,4,1984,Y,Y,N,N,N,N,BB,18,0,0,15,3,0,0,0,0,0,0,0,0,103.739462,1.355099
166,GANGSA RD,23,1997,Y,N,N,N,N,N,BP,160,0,0,0,93,67,0,0,0,0,0,0,0,103.765391,1.377483
166,HOUGANG AVE 1,14,1996,Y,N,N,N,N,N,HG,145,0,0,0,93,52,0,0,0,0,0,0,0,103.888195,1.351176
166,PUNGGOL CTRL,5,2003,N,N,N,Y,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.915467,1.394976
166,SIMEI RD,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.958165,1.345399
166,STIRLING RD,12,1970,Y,N,N,Y,N,N,QT,107,0,0,103,0,3,0,0,0,0,0,1,0,103.802362,1.290701
166,TAMPINES ST 12,8,1983,Y,N,N,Y,N,N,TAP,102,0,0,0,102,0,0,0,0,0,0,0,0,103.946578,1.348854
166,TECK WHYE CRES,1,2014,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.752859,1.382941
166,WOODLANDS ST 13,5,1984,Y,Y,N,N,N,N,WL,43,0,0,38,5,0,0,0,0,0,0,0,0,103.775438,1.433887
166,YISHUN RING RD,12,1986,Y,N,N,Y,N,N,YS,132,0,0,0,92,40,0,0,0,0,0,0,0,103.831607,1.436284
166,YUNG KUANG RD,1,2017,N,Y,N,Y,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.721419,1.331194
166A,HOUGANG AVE 1,5,1996,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.88811,1.35087
166A,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,99,0,0,0,37,62,0,0,0,0,0,0,0,103.915522,1.394449
166A,TECK WHYE CRES,24,2013,Y,N,N,N,N,N,CCK,149,0,84,65,0,0,0,0,0,0,0,0,0,103.753027,1.383275
166A,YUNG KUANG RD,20,2017,Y,N,N,Y,N,N,JW,152,0,0,0,76,76,0,0,0,0,0,0,0,103.721878,1.331298
166B,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,99,0,0,0,37,62,0,0,0,0,0,0,0,103.915235,1.394578
166B,TECK WHYE CRES,20,2013,Y,N,N,N,N,N,CCK,133,0,76,57,0,0,0,0,0,0,0,0,0,103.7534,1.383143
166B,YUNG KUANG RD,20,2017,Y,N,N,N,N,N,JW,114,0,0,0,76,38,0,0,0,0,0,0,0,103.722263,1.331226
167,BEDOK STH AVE 3,13,1985,Y,N,N,Y,N,N,BD,72,0,0,0,0,0,72,0,0,0,0,0,0,103.944941,1.319625
167,BISHAN ST 13,9,1987,Y,N,N,Y,N,N,BH,104,0,0,0,64,40,0,0,0,0,0,0,0,103.855607,1.348059
167,BT BATOK WEST AVE 8,8,1984,Y,N,N,Y,N,N,BB,83,0,0,54,28,0,1,0,0,0,0,0,0,106.151808,-6.116966
167,HOUGANG AVE 1,14,1996,Y,N,N,N,N,N,HG,145,0,0,0,93,52,0,0,0,0,0,0,0,103.888448,1.351816
167,JLN BT MERAH,22,1987,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.790991,50.89095
167,PETIR RD,24,1997,Y,N,N,Y,N,N,BP,172,0,0,0,103,69,0,0,0,0,0,0,0,103.765048,1.377568
167,PUNGGOL EAST,1,2008,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.914091,1.394866
167,SIMEI LANE,1,2011,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.958531,1.343112
167,STIRLING RD,12,1970,Y,N,N,N,N,N,QT,144,0,0,143,0,0,0,0,0,0,0,1,0,103.802713,1.28997
167,WOODLANDS ST 11,5,1984,Y,Y,N,N,N,N,WL,17,0,0,2,1,6,8,0,0,0,0,0,0,103.775885,1.433598
167,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,114,0,0,0,74,40,0,0,0,0,0,0,0,103.832357,1.436613
167A,BISHAN ST 13,5,1987,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,103.855472,1.347245
167A,PUNGGOL EAST,18,2007,Y,N,N,N,N,N,PG,85,0,0,0,85,0,0,0,0,0,0,0,0,103.915156,1.393962
167A,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,60,0,0,0,0,60,0,0,0,0,0,0,0,103.959356,1.343555
167B,PUNGGOL EAST,18,2007,Y,N,N,N,N,N,PG,68,0,0,0,68,0,0,0,0,0,0,0,0,103.91498,1.394228
167B,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,40,0,0,0,20,20,0,0,0,0,0,0,0,103.959603,1.34314
167C,PUNGGOL EAST,18,2007,Y,N,N,N,N,N,PG,68,0,0,0,68,0,0,0,0,0,0,0,0,103.914756,1.394396
167C,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,40,0,0,0,20,20,0,0,0,0,0,0,0,103.959374,1.343007
167D,PUNGGOL EAST,18,2007,Y,N,N,N,N,N,PG,68,0,0,0,68,0,0,0,0,0,0,0,0,103.914533,1.394555
167D,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,40,0,0,0,20,20,0,0,0,0,0,0,0,103.959162,1.342879
168,BEDOK STH AVE 3,4,1985,Y,Y,N,N,N,N,BD,19,0,0,14,5,0,0,0,0,0,0,0,0,103.944569,1.320034
168,BISHAN ST 13,21,1986,Y,N,N,N,N,N,BH,76,0,0,0,0,68,8,0,0,0,0,0,0,103.85416,1.347329
168,BT BATOK WEST AVE 8,8,1984,Y,N,N,Y,N,N,BB,83,0,0,54,28,0,1,0,0,0,0,0,0,103.739462,1.355099
168,HOUGANG AVE 1,15,1996,Y,N,N,N,N,N,HG,98,0,0,0,70,28,0,0,0,0,0,0,0,103.889541,1.352141
168,JLN BT MERAH,27,1987,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963702,50.302221
168,LOR 1 TOA PAYOH,12,1972,Y,Y,N,N,N,N,TP,122,0,0,120,0,2,0,0,0,0,0,0,0,103.843551,1.331926
168,PETIR RD,25,1997,Y,N,N,N,N,N,BP,96,0,0,0,48,48,0,0,0,0,0,0,0,103.764397,1.377583
168,PUNGGOL FIELD,4,2004,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.913109,1.394185
168,SIMEI LANE,2,2011,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.958852,1.343008
168,STIRLING RD,12,1970,Y,N,N,N,N,N,QT,144,0,0,144,0,0,0,0,0,0,0,0,0,103.803153,1.28991
168,WOODLANDS ST 11,10,1984,Y,Y,N,N,N,N,WL,130,0,0,0,56,74,0,0,0,0,0,0,0,103.776897,1.433088
168A,PUNGGOL EAST,18,2007,Y,N,N,N,N,N,PG,68,0,0,0,68,0,0,0,0,0,0,0,0,103.914232,1.394595
168A,QUEENSWAY,20,1973,Y,Y,N,N,N,N,QT,228,0,0,0,228,0,0,0,0,0,0,0,0,103.803475,1.2892
168A,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,40,0,0,0,20,20,0,0,0,0,0,0,0,103.958937,1.342748
168B,PUNGGOL EAST,18,2007,Y,N,N,N,N,N,PG,68,0,0,0,68,0,0,0,0,0,0,0,0,103.913967,1.394502
168B,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,40,0,0,0,20,20,0,0,0,0,0,0,0,103.958727,1.34262
168C,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,67,0,0,0,51,16,0,0,0,0,0,0,0,103.913777,1.393903
168C,SIMEI LANE,12,2011,Y,N,N,N,N,N,TAP,40,0,0,0,20,20,0,0,0,0,0,0,0,103.958498,1.342488
168D,PUNGGOL FIELD,18,2012,Y,Y,N,N,N,N,PG,64,0,0,0,64,0,0,0,0,0,0,0,0,103.914002,1.393747
168D,SIMEI LANE,12,2011,Y,N,N,Y,N,N,TAP,60,0,0,0,0,60,0,0,0,0,0,0,0,103.958257,1.342894
169,BEDOK STH AVE 3,13,1984,Y,N,N,N,N,N,BD,96,0,0,0,96,0,0,0,0,0,0,0,0,103.945095,1.320382
169,BISHAN ST 13,4,1986,Y,N,N,N,N,N,BH,16,0,0,0,0,0,16,0,0,0,0,0,0,103.85409,1.346855
169,BT BATOK WEST AVE 8,12,1984,Y,N,N,Y,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,103.739462,1.355099
169,HOUGANG AVE 1,14,1996,Y,N,N,N,N,N,HG,123,0,0,0,97,26,0,0,0,0,0,0,0,103.889849,1.351605
169,JLN BT MERAH,5,1987,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.790958,50.890964
169,LOR 1 TOA PAYOH,12,1972,Y,N,N,Y,N,N,TP,130,0,0,116,0,2,0,0,0,0,0,12,0,103.842727,1.331726
169,PUNGGOL FIELD,2,2012,N,N,N,N,Y,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9144,1.393699
169,STIRLING RD,16,1970,Y,Y,N,N,N,N,QT,199,0,0,198,0,1,0,0,0,0,0,0,0,103.803098,1.290422
169,WOODLANDS ST 11,12,1984,Y,N,N,N,N,N,WL,66,0,0,0,0,66,0,0,0,0,0,0,0,103.776484,1.43333
169A,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,62,0,0,0,33,29,0,0,0,0,0,0,0,103.914282,1.393083
169A,STIRLING RD,2,1996,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,103.802973,1.290234
169B,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,67,0,0,0,67,0,0,0,0,0,0,0,0,103.914068,1.393225
169C,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,64,0,0,0,64,0,0,0,0,0,0,0,0,103.914224,1.393621
17,BEACH RD,20,1974,Y,Y,N,N,N,N,KWN,76,0,0,0,76,0,0,0,0,0,0,0,0,103.863445,1.303969
17,BEDOK STH RD,2,1975,N,Y,N,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,103.935563,1.32014
17,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,116,0,0,0,58,58,0,0,0,0,0,0,0,103.839864,1.273828
17,CIRCUIT RD,8,2015,N,N,N,Y,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.888576,1.329762
17,DOVER CRES,30,2002,Y,N,N,N,N,N,QT,154,0,0,0,102,52,0,0,0,0,0,0,0,103.782911,1.307648
17,EUNOS CRES,12,1976,Y,N,N,Y,N,N,GL,150,0,0,146,0,4,0,0,0,0,0,0,0,103.906398,1.318723
17,GHIM MOH RD,14,1976,Y,N,N,Y,N,N,QT,208,0,0,0,0,0,0,0,0,0,208,0,0,103.787392,1.309886
17,HOUGANG AVE 3,12,1977,Y,N,N,N,N,N,HG,132,0,0,110,22,0,0,0,0,0,0,0,0,103.890978,1.363434
17,JLN TENTERAM,22,1999,Y,Y,N,N,N,N,KWN,133,0,0,0,97,36,0,0,0,0,0,0,0,103.859816,1.328227
17,JOO SENG RD,13,1983,Y,N,N,Y,N,N,TP,152,0,0,0,152,0,0,0,0,0,0,0,0,103.881128,1.33625
17,LOR 7 TOA PAYOH,20,1970,Y,N,N,N,N,N,TP,320,0,0,320,0,0,0,0,0,0,0,0,0,103.856451,1.336387
17,MARINE TER,16,1974,Y,N,N,Y,N,N,MP,150,0,0,0,150,0,0,0,0,0,0,0,0,103.914192,1.303765
17,MARSILING LANE,14,1975,Y,N,N,N,N,N,WL,208,0,0,208,0,0,0,0,0,0,0,0,0,103.777882,1.442706
17,SENG POH RD,4,1949,Y,N,N,N,N,N,BM,16,0,0,12,4,0,0,0,0,0,0,0,0,103.833202,1.285494
17,ST. GEORGE'S RD,4,1984,Y,N,N,N,N,N,KWN,16,0,0,0,16,0,0,0,0,0,0,0,0,103.862385,1.32391
17,TECK WHYE LANE,13,1980,Y,N,N,Y,N,N,CCK,120,0,0,0,120,0,0,0,0,0,0,0,0,103.754001,1.379244
17,TELOK BLANGAH CRES,30,2000,Y,N,N,N,N,N,BM,145,0,0,0,87,58,0,0,0,0,0,0,0,103.821674,1.277757
17,TIONG BAHRU RD,4,1949,Y,N,N,N,N,N,BM,32,0,0,20,12,0,0,0,0,0,0,0,0,103.833668,1.285382
17,TOH YI DR,14,1988,Y,N,N,N,N,N,BT,138,0,0,0,75,63,0,0,0,0,0,0,0,103.772622,1.339718
17,UPP BOON KENG RD,1,2009,N,N,Y,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,103.871627,1.315034
17A,CIRCUIT RD,19,2015,Y,N,N,Y,N,N,GL,72,0,0,0,72,0,0,0,0,0,0,0,0,103.888118,1.329896
17A,LOR 7 TOA PAYOH,3,1991,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.85701,1.336115
17A,MARINE TER,1,2004,N,N,N,N,N,Y,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.914364,1.303484
17A,TELOK BLANGAH CRES,30,2000,Y,N,N,Y,N,N,BM,174,0,0,0,116,58,0,0,0,0,0,0,0,103.821469,1.277316
17B,CIRCUIT RD,19,2015,Y,N,N,N,N,N,GL,108,0,0,0,108,0,0,0,0,0,0,0,0,103.889176,1.329935
17B,TELOK BLANGAH CRES,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.821941,1.277287
170,ANG MO KIO AVE 4,10,1980,Y,Y,N,Y,N,N,AMK,179,0,50,124,0,1,0,0,0,0,4,0,0,103.836915,1.372384
170,BEDOK STH RD,12,1985,Y,N,N,Y,N,N,BD,88,0,0,0,48,40,0,0,0,0,0,0,0,103.946085,1.320694
170,BISHAN ST 13,8,1986,Y,N,N,Y,N,N,BH,84,0,0,0,36,48,0,0,0,0,0,0,0,103.853461,1.346459
170,BT BATOK WEST AVE 8,25,1985,Y,N,N,N,N,N,BB,144,0,0,0,48,96,0,0,0,0,0,0,0,106.151808,-6.116966
170,GANGSA RD,22,1996,Y,N,N,N,N,N,BP,126,0,0,0,84,42,0,0,0,0,0,0,0,103.76611,1.378567
170,HOUGANG AVE 1,14,1996,Y,N,N,Y,N,N,HG,91,0,0,0,39,52,0,0,0,0,0,0,0,103.889315,1.351455
170,LOR 1 TOA PAYOH,12,1972,Y,N,N,Y,N,N,TP,308,0,0,0,0,0,0,0,0,308,0,0,0,103.842683,1.331293
170,SENGKANG EAST DR,1,2023,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.908476,1.386274
170,STIRLING RD,16,1970,Y,Y,N,Y,N,N,QT,197,0,0,194,0,3,0,0,0,0,0,0,0,103.803153,1.290907
170,WOODLANDS ST 11,12,1984,Y,N,N,N,N,N,WL,66,0,0,0,0,66,0,0,0,0,0,0,0,103.77639,1.433637
170,YISHUN AVE 7,16,1986,Y,N,N,N,N,N,YS,90,0,0,0,30,60,0,0,0,0,0,0,0,103.832778,1.437096
170A,LOMPANG RD,5,1996,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.765567,1.378905
170A,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,67,0,0,0,51,16,0,0,0,0,0,0,0,103.914861,1.393561
170A,SENGKANG EAST DR,17,2023,Y,Y,N,N,N,N,SK,196,0,0,0,55,141,0,0,0,0,0,0,0,103.908511,1.386411
170B,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,66,0,0,0,50,16,0,0,0,0,0,0,0,103.914701,1.393338
170B,SENGKANG EAST DR,17,2023,Y,Y,N,N,N,N,SK,123,0,28,22,73,0,0,0,0,0,0,0,0,103.909024,1.386706
170C,PUNGGOL FIELD,18,2012,Y,N,N,N,N,N,PG,62,0,0,0,33,29,0,0,0,0,0,0,0,103.914546,1.393108
170D,PUNGGOL EAST,2,2007,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.914959,1.394187
171,ANG MO KIO AVE 4,16,1981,Y,N,N,N,N,N,AMK,96,0,0,0,14,82,0,0,0,0,0,0,0,103.835655,1.374749
171,BEDOK STH RD,12,1985,Y,N,N,Y,N,N,BD,88,0,0,0,48,40,0,0,0,0,0,0,0,103.945401,1.320873
171,BISHAN ST 13,11,1986,Y,N,N,Y,N,N,BH,120,0,0,79,40,0,0,0,0,0,0,1,0,103.853619,1.346868
171,BT BATOK WEST AVE 8,25,1984,Y,Y,N,N,N,N,BB,144,0,0,0,48,96,0,0,0,0,0,0,0,103.739462,1.355099
171,EDGEDALE PLAINS,5,2002,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.91258,1.39488
171,GANGSA RD,22,1996,Y,N,N,N,N,N,BP,126,0,0,0,84,42,0,0,0,0,0,0,0,103.766378,1.378962
171,HOUGANG AVE 1,14,1996,Y,N,N,Y,N,N,HG,91,0,0,0,39,52,0,0,0,0,0,0,0,103.889169,1.351136
171,LOR 1 TOA PAYOH,23,1994,Y,N,N,Y,N,N,TP,160,0,0,0,67,93,0,0,0,0,0,0,0,103.842949,1.330745
171,SENGKANG EAST DR,1,2024,N,Y,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.909824,1.386485
171,STIRLING RD,14,1970,Y,Y,N,N,N,N,QT,120,0,0,117,0,0,0,0,0,0,0,3,0,103.803862,1.290721
171,WOODLANDS ST 11,10,1984,Y,N,N,Y,N,N,WL,119,0,0,0,112,0,7,0,0,0,0,0,0,103.776536,1.43401
171,YISHUN AVE 7,13,1986,Y,Y,N,Y,N,N,YS,109,0,0,50,48,11,0,0,0,0,0,0,0,103.832132,1.436916
171A,EDGEDALE PLAINS,18,2002,Y,N,N,N,N,N,PG,116,0,0,0,58,58,0,0,0,0,0,0,0,103.912294,1.394631
171A,GANGSA RD,1,1997,N,Y,N,N,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.766373,1.379211
171A,LOR 1 TOA PAYOH,5,1993,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.842253,1.33081
171A,STIRLING RD,5,1996,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,103.803736,1.290013
171A,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,134,0,0,0,53,81,0,0,0,0,0,0,0,103.909865,1.386627
171B,EDGEDALE PLAINS,18,2002,Y,N,N,Y,N,N,PG,124,0,0,0,0,124,0,0,0,0,0,0,0,103.912718,1.394977
171B,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,124,0,0,0,62,62,0,0,0,0,0,0,0,103.910396,1.386549
171C,EDGEDALE PLAINS,18,2002,Y,N,N,Y,N,N,PG,136,0,0,0,34,102,0,0,0,0,0,0,0,103.913299,1.394795
172,ANG MO KIO AVE 4,10,1980,Y,N,N,Y,N,N,AMK,178,0,49,124,1,1,0,0,0,0,3,0,0,103.836441,1.374698
172,BEDOK STH RD,12,1985,Y,N,N,Y,N,N,BD,88,0,0,0,48,40,0,0,0,0,0,0,0,103.94464,1.32063
172,BISHAN ST 13,8,1986,Y,N,N,N,N,N,BH,98,0,0,0,64,34,0,0,0,0,0,0,0,103.853409,1.347361
172,BT BATOK WEST AVE 8,25,1984,Y,N,N,N,N,N,BB,144,0,0,0,48,96,0,0,0,0,0,0,0,103.739462,1.355099
172,EDGEDALE PLAINS,4,2003,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.91179,1.395529
172,GANGSA RD,22,1996,Y,N,N,N,N,N,BP,126,0,0,0,84,42,0,0,0,0,0,0,0,103.766673,1.379438
172,HOUGANG AVE 1,13,1996,Y,N,N,N,N,N,HG,114,0,0,0,90,24,0,0,0,0,0,0,0,103.889496,1.350579
172,LOR 1 TOA PAYOH,25,1994,Y,N,N,N,N,N,TP,69,0,0,0,21,48,0,0,0,0,0,0,0,103.843073,1.330301
172,SENGKANG EAST DR,1,2023,N,N,N,Y,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.91075,1.387046
172,WOODLANDS ST 13,13,1984,Y,N,N,Y,N,N,WL,94,0,0,0,92,0,2,0,0,0,0,0,0,103.777493,1.433979
172,YISHUN AVE 7,13,1986,Y,Y,N,N,N,N,YS,112,0,0,56,48,8,0,0,0,0,0,0,0,103.831091,1.436601
172A,EDGEDALE PLAINS,18,2003,Y,N,N,Y,N,N,PG,120,0,0,0,60,60,0,0,0,0,0,0,0,103.911434,1.395335
172A,HOUGANG AVE 1,6,1996,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.88903,1.350623
172A,LOR 1 TOA PAYOH,6,1993,Y,Y,N,N,N,N,TP,35,0,0,0,25,10,0,0,0,0,0,0,0,103.842473,1.330261
172A,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,206,0,174,32,0,0,0,0,0,0,0,0,0,103.909992,1.387126
172B,EDGEDALE PLAINS,18,2003,Y,N,N,Y,N,N,PG,126,0,0,0,0,126,0,0,0,0,0,0,0,103.911805,1.395724
172B,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,192,0,128,0,32,32,0,0,0,0,0,0,0,103.910566,1.387135
172C,EDGEDALE PLAINS,18,2003,Y,N,N,Y,N,N,PG,126,0,0,0,29,97,0,0,0,0,0,0,0,103.912465,1.395445
172C,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,174,0,142,32,0,0,0,0,0,0,0,0,0,103.910572,1.387568
172D,EDGEDALE PLAINS,1,2004,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.911958,1.395008
172D,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,126,0,64,0,62,0,0,0,0,0,0,0,0,103.910893,1.387547
173,ANG MO KIO AVE 4,13,1981,Y,Y,N,N,N,N,AMK,168,0,0,24,144,0,0,0,0,0,0,0,0,103.836306,1.375346
173,BISHAN ST 13,21,1986,Y,N,N,N,N,N,BH,76,0,0,0,0,68,8,0,0,0,0,0,0,103.854258,1.347758
173,BT BATOK WEST AVE 8,4,1984,Y,N,N,N,N,N,BB,24,0,0,16,8,0,0,0,0,0,0,0,0,103.739462,1.355099
173,GANGSA RD,20,1996,Y,N,N,N,N,N,BP,114,0,0,0,76,38,0,0,0,0,0,0,0,103.766745,1.379945
173,HOUGANG AVE 1,14,1996,Y,N,N,N,N,N,HG,91,0,0,0,65,26,0,0,0,0,0,0,0,103.888838,1.350125
173,LOR 1 TOA PAYOH,12,1972,Y,N,N,Y,N,N,TP,219,0,0,217,0,1,0,0,0,0,0,1,0,103.842542,1.330006
173,PUNGGOL FIELD,1,2002,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9092,1.397283
173,SENGKANG EAST DR,1,2023,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.912349,1.387268
173,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,129,0,0,0,54,74,1,0,0,0,0,0,0,103.777499,1.433045
173,YISHUN AVE 7,12,1986,Y,Y,N,Y,N,N,YS,132,0,0,0,92,40,0,0,0,0,0,0,0,103.831121,1.437066
173A,PUNGGOL FIELD,17,2002,Y,N,N,Y,N,N,PG,160,0,0,0,32,128,0,0,0,0,0,0,0,103.909354,1.397013
173A,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,126,0,64,0,62,0,0,0,0,0,0,0,0,103.911425,1.387465
173B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,24,58,0,0,0,0,0,0,0,103.910063,1.39655
173B,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,174,0,142,32,0,0,0,0,0,0,0,0,0,103.911916,1.387351
173C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,24,58,0,0,0,0,0,0,0,103.910562,1.396185
173C,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,192,0,128,0,32,32,0,0,0,0,0,0,0,103.911617,1.386918
173D,PUNGGOL FIELD,17,2001,Y,N,N,Y,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103.910765,1.396008
173D,SENGKANG EAST DR,18,2023,Y,N,N,N,N,N,SK,206,0,174,32,0,0,0,0,0,0,0,0,0,103.912461,1.38679
174,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,198,0,57,137,1,1,0,0,0,0,2,0,0,103.837811,1.375174
174,BISHAN ST 13,4,1986,Y,N,N,N,N,N,BH,16,0,0,0,0,0,16,0,0,0,0,0,0,103.854284,1.348222
174,BOON LAY DR,11,1974,Y,N,N,N,N,N,JW,154,0,0,142,0,0,0,0,0,0,0,12,0,103.709435,1.346267
174,BT BATOK WEST AVE 8,4,1984,Y,N,N,N,N,N,BB,16,0,0,12,4,0,0,0,0,0,0,0,0,103.739462,1.355099
174,LOMPANG RD,16,1996,Y,N,N,N,N,N,BP,90,0,0,0,60,30,0,0,0,0,0,0,0,103.766289,1.38022
